Australian Bureau of Statistics

"2021 Census - counting dwellings, place of enumeration"
"SA1 (EN) by 1-digit level HCFMD Family Household Composition (Dwelling)"
"Counting: Dwelling Records"

Filters:
"Default Summation","Dwelling Records"

"1-digit level HCFMD Family Household Composition (Dwelling)","One family household","Multiple family household","Other household","Not applicable","Total",
"SA1 (EN)",
"50604113205",146,7,64,18,236,
"50604113206",142,0,108,15,266,
"50604113207",72,0,35,9,114,
"50604113208",54,0,41,5,98,
"50604113209",0,0,4,0,4,
"50604113210",74,0,50,14,139,
"50604113211",125,0,67,15,211,
"50604113214",101,3,46,7,163,
"50604113215",74,3,27,11,115,
"50604113216",81,4,28,6,117,
"50604113217",143,3,114,14,274,
"50604113218",107,5,62,14,191,
"50604113219",146,3,41,17,208,
"50604113220",56,0,24,17,95,
"50604113221",94,6,36,6,145,
"50604113222",125,4,47,13,184,
"50604113225",140,0,45,10,199,
"50604113226",137,5,99,26,270,
"50604113227",57,3,41,14,110,
"50604113228",68,3,53,26,151,
"50604113229",93,0,47,7,148,
"50604113231",83,6,26,9,128,
"50604113232",118,0,49,10,188,
"50604113234",109,3,48,7,166,
"50604113235",90,0,53,5,152,
"50604113236",137,3,66,17,223,
"50604113237",77,4,37,5,123,
"50604113238",147,3,66,28,246,
"50604113239",93,7,62,10,169,
"50604113240",140,4,71,11,220,
"50604113241",100,3,84,27,214,
"50604113242",88,0,40,3,132,
"50604113243",57,0,38,8,104,
"50604113244",61,5,47,14,119,
"50604113245",98,4,33,7,145,
"50604113246",70,4,32,11,121,
"50604113247",100,3,44,11,152,
"50604113248",96,3,96,20,216,
"50604113249",73,5,37,8,123,
"50604113250",78,0,36,5,122,
"50604113251",111,5,53,15,185,
"50604113252",91,5,19,0,116,
"50604113253",44,0,45,0,89,
"50604113254",81,5,42,9,141,
"50604113255",116,3,62,16,194,
"50604113256",0,0,3,0,0,
"50604113257",124,8,27,11,164,
"50604113258",99,0,47,12,164,
"50604113301",105,6,23,4,135,
"50604113303",99,3,14,9,123,
"50604113305",208,6,43,8,273,
"50604113306",97,9,14,4,120,
"50604113307",107,3,17,7,134,
"50604113309",101,0,17,7,127,
"50604113310",141,3,23,3,179,
"50604113311",115,3,16,6,131,
"50604113312",112,6,21,10,142,
"50604113313",141,3,10,7,170,
"50604113316",173,3,50,20,245,
"50604113317",164,8,15,4,190,
"50604113322",145,9,15,4,175,
"50604113323",113,0,28,8,143,
"50604113324",368,8,102,25,503,
"50604113325",154,6,8,6,178,
"50604113326",89,5,13,7,116,
"50604113327",108,5,11,3,133,
"50604113328",153,10,30,3,195,
"50604113329",91,0,6,0,102,
"50604113331",174,3,29,10,218,
"50604113332",82,0,21,0,104,
"50604113334",0,0,0,0,0,
"50604113335",0,0,0,3,3,
"50604113336",62,0,3,6,80,
"50604113337",101,3,17,3,119,
"50604113338",68,5,6,0,84,
"50604113339",101,3,4,0,109,
"50604113340",159,3,77,4,246,
"50604113341",59,0,12,0,78,
"50604113342",111,6,22,4,140,
"50604113343",195,8,96,15,315,
"50604113344",68,5,11,3,87,
"50604113345",116,9,18,0,146,
"50604113346",78,0,8,0,93,
"50604113347",82,5,20,6,115,
"50604113348",171,11,15,6,209,
"50604113349",100,9,18,5,124,
"50604113350",70,0,26,7,108,
"50604113351",126,3,10,3,141,
"50604113352",66,0,10,0,82,
"50604113353",117,0,14,0,138,
"50604113354",118,7,22,5,156,
"50604113355",120,12,9,3,140,
"50604113356",113,8,17,5,146,
"50604113357",161,5,18,5,187,
"50604113358",193,3,117,23,341,
"50604113359",111,6,23,8,142,
"50604113360",134,4,38,0,173,
"50604113361",109,8,20,0,141,
"50604113401",51,3,35,16,103,
"50604113402",83,4,45,11,140,
"50604113403",133,0,54,15,205,
"50604113404",64,0,35,8,114,
"50604113405",37,0,160,21,215,
"50604113406",126,6,21,15,162,
"50604113407",77,0,31,9,119,
"50604113408",106,0,161,24,285,
"50604113409",119,10,72,24,226,
"50604113410",84,0,38,6,132,
"50604113411",125,3,49,12,190,
"50604113412",99,4,50,6,159,
"50604113413",90,7,60,14,169,
"50604113415",0,0,0,0,0,
"50604113417",82,7,37,14,137,
"50604113418",111,3,47,7,172,
"50604113419",59,0,46,3,109,
"50604113420",128,8,73,16,224,
"50604113421",198,4,154,36,399,
"50604113422",113,5,43,14,175,
"50604113423",40,0,15,4,64,
"50604113424",153,10,100,26,288,
"50604113425",112,6,68,17,201,
"50604113426",106,4,71,20,195,
"50604113427",121,0,44,0,172,
"50604113428",83,3,43,9,138,
"50604113429",81,6,29,6,125,
"50604113430",86,3,51,11,147,
"50604113431",56,0,23,7,89,
"50604113432",99,6,65,18,176,
"50604113434",98,4,67,7,181,
"50604113435",83,0,57,19,156,
"50604113436",161,4,221,26,407,
"50604113437",78,0,29,7,123,
"50604113438",152,3,45,16,217,
"50604113439",127,6,46,15,193,
"50604113440",96,0,54,17,177,
"50604113442",95,0,254,11,366,
"50604113443",108,7,91,15,220,
"50604113444",104,5,53,12,171,
"50604113445",97,0,78,16,188,
"50604113446",97,3,68,9,181,
"50604113447",97,4,17,10,124,
"50604113448",118,4,95,9,221,
"50604113449",84,3,31,13,126,
"50604113450",74,3,90,13,179,
"50604113451",111,0,117,15,247,
"50604113452",72,7,17,0,92,
"50604113453",118,0,30,5,157,
"50604113454",129,6,28,4,167,
"50604113501",138,3,50,17,204,
"50604113502",143,9,24,7,181,
"50604113503",244,7,64,14,329,
"50604113504",222,7,77,25,327,
"50604113505",178,11,23,10,215,
"50604113507",149,4,35,0,193,
"50604113508",137,3,16,4,162,
"50604113509",147,5,20,6,172,
"50604113510",112,4,42,8,164,
"50604113511",137,3,61,9,208,
"50604113512",165,8,77,15,263,
"50604113513",177,9,49,4,236,
"50604113514",173,11,67,16,267,
"50604113515",188,0,49,11,246,
"50604113517",108,0,26,6,143,
"50604113518",116,6,36,4,166,
"50604113519",113,0,30,7,151,
"50604113520",59,0,26,4,91,
"50604113521",128,3,33,9,184,
"50604113523",157,4,21,6,194,
"50604113524",77,3,54,11,149,
"50604113525",471,11,74,7,564,
"50604113527",136,10,15,6,166,
"50604113528",486,19,38,14,558,
"50604113529",4,0,5,0,6,
"50604113530",110,0,4,0,118,
"50604113531",82,8,8,5,103,
"50604113532",244,14,33,6,306,
"50604113533",121,5,22,7,156,
"50604113534",126,5,75,14,218,
"50604113535",433,17,37,14,503,
"50604113536",93,4,16,6,113,
"50604113537",94,0,28,3,126,
"50604113538",118,0,22,3,143,
"50604113601",55,3,30,13,108,
"50604113602",94,4,45,10,152,
"50604113603",71,3,20,7,103,
"50604113604",109,10,64,13,190,
"50604113605",44,3,12,3,59,
"50604113606",130,3,74,19,225,
"50604113607",82,0,44,7,129,
"50604113608",102,4,70,19,188,
"50604113609",122,0,58,7,187,
"50604113610",99,6,84,21,204,
"50604113611",96,0,57,10,166,
"50604113612",92,10,26,3,133,
"50604113614",176,9,96,24,307,
"50604113615",156,7,111,17,295,
"50604113616",112,3,69,19,194,
"50604113617",87,4,75,10,182,
"50604113618",136,3,37,16,193,
"50604113619",84,3,143,13,241,
"50604113620",107,0,26,9,143,
"50604113622",19,0,22,14,49,
"50604113623",53,7,11,3,76,
"50604113624",94,0,26,7,129,
"50604113626",82,7,32,19,131,
"50604113630",89,4,58,21,176,
"50604113631",180,11,47,12,245,
"50604113632",87,7,12,0,107,
"50604113633",123,4,15,3,153,
"50604113634",90,0,166,24,287,
"50604113635",68,0,97,29,193,
"50604113636",91,7,30,3,121,
"50604113637",92,4,24,9,129,
"50604113638",58,0,64,12,133,
"50604113639",96,5,65,12,179,
"50604113640",83,0,17,6,106,
"50604113641",93,3,23,4,132,
"50604113642",105,4,80,11,200,
"50604113701",82,0,17,8,101,
"50604113702",114,0,32,7,149,
"50604113703",100,7,26,0,129,
"50604113704",126,3,114,27,269,
"50604113705",121,0,72,23,221,
"50604113706",122,5,41,13,182,
"50604113707",75,0,43,8,131,
"50604113708",162,0,33,6,204,
"50604113709",186,4,87,24,300,
"50604113710",81,3,23,0,112,
"50604113711",108,7,11,4,130,
"50604113712",111,4,10,6,129,
"50604113713",114,0,82,12,202,
"50604113714",73,9,30,8,117,
"50604113715",108,0,58,13,176,
"50604113716",100,5,36,9,142,
"50604113717",116,0,78,13,216,
"50604113718",124,6,21,0,154,
"50604113719",152,11,47,15,223,
"50604113720",63,0,33,3,107,
"50604113721",124,8,44,9,175,
"50604113722",60,4,10,0,76,
"50604113723",123,3,39,12,175,
"50604113724",143,6,30,6,189,
"50604113725",95,0,47,10,154,
"50604113726",136,5,49,11,196,
"50604113727",79,0,34,10,127,
"50604113728",116,6,50,6,177,
"50604113729",91,4,35,6,141,
"50604113730",103,0,37,9,144,
"50604113731",149,3,64,9,221,
"50604113732",108,5,80,10,203,
"50604113733",66,0,21,5,89,
"50604113734",95,4,66,16,178,
"50604113735",93,5,39,13,147,
"50604113736",208,5,53,9,269,
"50604113737",87,0,32,12,130,
"50604113738",86,3,26,4,123,
"50604113739",141,3,62,21,219,
"50604113740",102,0,43,9,155,
"50604113741",94,3,26,7,131,
"50604113742",101,5,34,3,146,
"50604113743",86,3,20,4,118,
"50604113744",90,0,19,0,110,
"50604113745",78,4,21,7,109,
"50604113746",58,0,10,7,74,
"50604113747",88,0,59,14,165,
"50604113748",156,0,39,12,205,
"50604113749",106,6,40,3,163,
"50604113750",101,5,16,0,123,
"50604113751",131,0,28,4,164,
"50604113752",77,0,16,5,86,
"50604113753",78,3,27,8,118,
"50604113754",77,6,15,0,93,
"50604113755",144,0,48,14,209,
"50604113756",50,7,14,4,73,
"50604113757",97,9,17,0,120,
"50604113758",190,6,55,15,265,
"50604113759",0,0,0,0,0,
"50605113801",50,3,9,0,70,
"50605113803",121,6,31,5,161,
"50605113804",125,0,34,4,167,
"50605113806",0,0,0,0,0,
"50605113807",98,0,51,9,157,
"50605113808",94,4,70,7,177,
"50605113809",82,0,77,4,164,
"50605113810",100,3,35,5,144,
"50605113811",92,0,34,5,128,
"50605113812",66,0,32,11,114,
"50605113813",119,0,99,6,221,
"50605113814",518,15,201,64,801,
"50605113815",120,5,40,15,175,
"50605113816",53,0,18,0,77,
"50605113817",0,0,0,0,0,
"50605113818",92,4,30,6,134,
"50605113819",116,5,68,9,191,
"50605113820",103,4,50,12,166,
"50605113821",125,3,52,14,195,
"50605113822",139,0,82,17,245,
"50605113823",98,0,57,15,173,
"50605113824",87,0,38,0,129,
"50605113825",125,5,101,18,246,
"50605113826",133,3,86,11,238,
"50605113827",87,5,20,12,118,
"50605113828",107,3,23,6,140,
"50605113831",100,3,40,12,145,
"50605113832",164,0,76,12,255,
"50605113833",162,6,109,19,297,
"50605113834",97,0,134,16,258,
"50605113835",78,3,42,7,130,
"50605113836",96,5,47,11,164,
"50605113837",157,0,52,14,223,
"50605113838",0,0,3,0,3,
"50605113839",0,0,0,0,0,
"50605113840",149,3,22,5,180,
"50605113841",134,3,25,13,174,
"50605113842",141,0,26,3,172,
"50605113843",167,4,48,9,228,
"50605113844",134,6,31,4,169,
"50605113845",125,4,22,7,159,
"50605113846",262,11,39,4,312,
"50605113847",181,7,42,0,227,
"50605113848",103,4,23,9,132,
"50605113901",88,6,58,10,159,
"50605113902",180,5,59,15,261,
"50605113903",148,0,54,9,218,
"50605113904",133,0,49,10,191,
"50605113907",104,0,65,13,178,
"50605113908",96,0,34,8,139,
"50605113909",97,4,25,8,134,
"50605113910",78,3,40,16,137,
"50605113911",182,0,59,17,253,
"50605113913",69,0,22,10,105,
"50605113914",102,4,33,9,151,
"50605113915",108,0,43,16,161,
"50605113916",57,0,26,9,89,
"50605113917",76,0,37,3,113,
"50605113918",148,7,54,12,225,
"50605113919",124,4,29,10,164,
"50605113920",128,5,30,15,179,
"50605113921",125,0,55,5,186,
"50605113922",151,5,81,15,247,
"50605113923",166,7,73,17,270,
"50605113924",123,0,71,23,217,
"50605113925",90,4,55,10,166,
"50605113926",111,0,61,4,185,
"50605113927",83,0,22,6,120,
"50605113928",182,0,59,14,258,
"50605113929",95,6,30,6,136,
"50605113930",98,0,151,25,272,
"50605113931",99,5,13,5,122,
"50605114001",131,3,21,6,166,
"50605114002",107,0,49,11,176,
"50605114003",100,4,32,7,144,
"50605114004",91,7,34,15,143,
"50605114005",135,0,28,9,165,
"50605114006",146,0,136,37,313,
"50605114007",106,0,47,8,158,
"50605114008",107,7,46,9,159,
"50605114009",152,11,27,9,197,
"50605114010",116,3,40,12,171,
"50605114011",64,3,10,0,84,
"50605114012",128,0,51,17,190,
"50605114013",150,5,66,20,239,
"50605114014",98,3,34,5,142,
"50605114015",147,6,32,14,194,
"50605114016",242,4,80,13,330,
"50605114017",109,0,36,12,157,
"50605114018",118,0,24,11,150,
"50605114019",155,3,36,15,205,
"50605114020",119,0,36,6,164,
"50605114021",120,6,47,9,183,
"50605114022",105,5,26,7,146,
"50605114023",156,0,140,39,337,
"50605114024",168,0,49,17,233,
"50605114025",92,3,17,13,122,
"50605114026",147,0,32,9,189,
"50605114027",149,5,37,8,198,
"50605114028",118,0,61,11,193,
"50605114029",74,0,7,4,88,
"50605114030",68,3,20,6,97,
"50605114031",89,0,19,4,112,
"50605114032",213,3,44,19,280,
"50605114033",138,3,20,14,175,
"50605114034",187,4,47,18,256,
"50605114035",0,0,0,0,0,
"50605114101",7,0,5,0,11,
"50605114102",42,0,3,4,48,
"50605114103",96,3,65,17,185,
"50605114104",138,0,37,3,181,
"50605114105",117,3,19,9,146,
"50605114106",95,6,26,9,130,
"50605114107",112,0,16,3,127,
"50605114108",141,0,48,13,205,
"50605114109",64,7,9,6,89,
"50605114110",123,3,46,12,173,
"50605114111",120,3,14,0,137,
"50605114112",105,0,29,5,140,
"50605114113",130,4,25,11,171,
"50605114114",120,3,24,5,152,
"50605114115",51,0,16,3,73,
"50605114116",90,0,18,4,117,
"50605114117",85,0,24,15,124,
"50605114118",79,0,11,9,99,
"50605114119",96,5,27,4,132,
"50605114120",66,0,28,5,101,
"50605114121",113,5,39,13,169,
"50605114122",80,0,12,7,99,
"50605114123",58,4,7,6,74,
"50605114124",90,4,30,14,135,
"50605114125",93,6,26,14,138,
"50605114126",150,0,27,6,182,
"50605114127",97,0,46,38,178,
"50605114128",83,0,29,6,117,
"50605114129",72,6,24,3,110,
"50605114130",75,0,32,10,120,
"50605114131",143,0,50,9,199,
"50605114132",84,0,33,9,130,
"50605114133",75,4,16,4,100,
"50606114201",144,4,20,10,186,
"50606114205",125,0,48,14,188,
"50606114206",138,4,60,21,224,
"50606114207",71,9,18,8,110,
"50606114208",223,7,50,22,305,
"50606114210",64,8,11,0,86,
"50606114212",47,0,17,0,62,
"50606114213",156,11,46,13,221,
"50606114214",208,0,37,15,264,
"50606114215",159,8,38,11,211,
"50606114216",227,3,52,25,301,
"50606114217",116,3,29,3,157,
"50606114219",99,5,17,6,137,
"50606114220",167,11,46,12,231,
"50606114221",196,5,20,9,231,
"50606114222",169,0,44,12,220,
"50606114224",76,3,49,18,155,
"50606114225",116,3,29,17,167,
"50606114226",205,10,41,14,268,
"50606114230",237,6,59,22,327,
"50606114231",0,0,0,0,0,
"50606114232",169,8,55,9,244,
"50606114233",105,0,16,6,132,
"50606114235",4,0,0,0,6,
"50606114236",146,0,31,13,195,
"50606114237",61,0,24,3,89,
"50606114238",135,7,28,10,171,
"50606114239",139,6,25,4,176,
"50606114240",112,0,32,3,151,
"50606114241",153,12,22,15,193,
"50606114242",148,4,35,13,199,
"50606114243",110,3,55,9,181,
"50606114244",83,0,14,13,114,
"50606114245",105,0,28,3,143,
"50606114246",0,0,0,0,0,
"50606114247",106,5,32,17,158,
"50606114248",124,0,20,18,162,
"50606114249",136,0,26,7,172,
"50606114250",93,0,19,3,112,
"50606114251",132,8,19,9,171,
"50606114252",115,3,29,11,159,
"50606114253",97,0,24,0,128,
"50606114302",78,6,31,17,128,
"50606114303",80,5,19,5,115,
"50606114304",161,7,11,9,192,
"50606114305",145,3,33,3,193,
"50606114307",83,5,18,6,108,
"50606114308",108,11,23,6,145,
"50606114309",91,4,19,8,121,
"50606114310",89,3,19,15,125,
"50606114311",118,10,12,4,144,
"50606114312",208,14,32,11,259,
"50606114313",122,7,37,7,177,
"50606114314",103,3,24,8,142,
"50606114315",81,5,25,10,126,
"50606114316",75,5,15,11,100,
"50606114317",75,0,14,3,95,
"50606114318",60,0,21,9,87,
"50606114319",13,0,10,0,29,
"50606114320",80,0,25,3,114,
"50606114321",53,0,33,25,111,
"50606114401",0,0,0,0,0,
"50606114402",83,8,18,0,112,
"50606114403",102,9,27,7,140,
"50606114404",117,6,74,8,200,
"50606114405",72,7,22,16,110,
"50606114406",168,0,47,5,218,
"50606114407",76,3,19,3,105,
"50606114408",68,3,30,20,114,
"50606114409",84,0,34,11,129,
"50606114410",15,0,13,0,32,
"50606114412",98,3,45,7,151,
"50606114413",122,0,25,6,158,
"50606114414",77,8,33,13,139,
"50606114415",30,0,5,0,35,
"50607114501",75,0,58,18,151,
"50607114502",107,0,144,38,292,
"50607114503",86,0,97,28,216,
"50607114504",122,4,70,17,212,
"50607114505",174,0,90,20,290,
"50607114506",141,0,133,26,299,
"50607114507",96,0,91,29,219,
"50607114508",192,0,144,37,366,
"50607114509",124,0,57,17,196,
"50607114510",131,0,65,20,212,
"50607114511",149,0,104,30,290,
"50607114512",99,3,73,13,188,
"50607114513",129,0,83,38,259,
"50607114514",132,0,128,35,292,
"50607114515",146,0,111,25,283,
"50607114516",39,0,121,20,179,
"50607114517",125,4,136,41,308,
"50607114518",148,0,131,46,324,
"50607114519",108,0,97,37,241,
"50607114520",112,0,82,17,211,
"50607114521",134,0,143,38,312,
"50607114522",108,0,89,21,217,
"50607114523",179,0,164,64,401,
"50607114524",136,0,95,37,262,
"50607114525",132,0,66,14,215,
"50607114526",127,0,78,11,216,
"50607114527",108,0,57,15,184,
"50607114528",101,0,60,21,180,
"50607114529",104,0,48,6,155,
"50607114530",150,0,199,39,387,
"50607114531",0,0,0,0,0,
"50607114601",84,4,14,14,123,
"50607114602",153,7,55,31,247,
"50607114603",77,3,40,9,128,
"50607114604",120,6,80,27,233,
"50607114605",92,0,21,7,127,
"50607114606",132,9,61,20,219,
"50607114607",86,0,16,9,108,
"50607114608",26,4,52,8,86,
"50607114609",49,0,58,8,118,
"50607114610",122,0,37,11,169,
"50607114611",61,3,30,4,98,
"50607114612",134,6,33,15,190,
"50607114613",149,0,117,27,289,
"50607114614",147,3,58,15,224,
"50607114615",116,0,48,8,172,
"50607114616",117,4,39,20,176,
"50607114617",169,0,71,23,256,
"50607114618",84,0,20,3,106,
"50607114619",61,0,34,5,105,
"50607114620",87,0,33,11,138,
"50607114621",198,3,53,24,279,
"50607114622",93,0,49,9,152,
"50607114623",90,5,26,7,116,
"50607114624",90,0,38,10,127,
"50607114625",94,0,21,7,119,
"50607114626",92,0,38,10,148,
"50607114627",109,0,64,17,191,
"50607114628",0,0,0,0,0,
"50607114629",12,0,0,3,17,
"50607114630",0,0,0,0,0,
"50607114701",107,0,182,90,374,
"50607114702",118,0,124,49,296,
"50607114703",142,0,103,55,290,
"50607114704",101,0,78,30,211,
"50607114705",108,3,59,21,195,
"50607114706",145,0,168,53,364,
"50607114707",101,0,48,18,166,
"50607114708",138,0,65,19,228,
"50607114709",50,0,37,18,110,
"50607114710",175,0,56,27,261,
"50607114711",50,0,31,7,95,
"50607114712",138,0,104,25,265,
"50607114713",134,0,83,20,232,
"50607114714",136,0,48,25,207,
"50607114715",102,0,45,14,161,
"50607114716",122,0,36,10,166,
"50607114717",122,0,117,28,261,
"50607114718",146,0,77,31,248,
"50607114719",72,0,47,25,148,
"50607114720",159,0,72,29,257,
"50607114721",0,0,0,0,0,
"50607114722",117,0,153,56,328,
"50607114723",61,4,81,30,173,
"50607114724",88,0,66,22,184,
"50607114725",81,0,27,15,125,
"50607114726",182,3,205,97,486,
"50607114729",88,0,152,107,340,
"50607114730",113,0,21,6,148,
"50607114731",61,0,10,4,80,
"50607114732",101,0,65,18,186,
"50607114733",68,0,20,14,107,
"50607114734",85,0,20,0,109,
"50607114735",75,0,17,4,105,
"50607114736",143,0,43,12,200,
"50607114737",121,0,56,10,184,
"50607114738",0,0,0,0,0,
"50607114739",48,3,56,24,129,
"50607114740",81,0,41,19,131,
"50607114741",66,0,40,9,112,
"50607114742",90,0,75,22,200,
"50607114743",62,0,45,13,125,
"50607114744",81,0,90,37,208,
"50607114745",73,0,65,53,191,
"50607114746",83,0,94,61,235,
"50607114747",74,0,127,66,267,
"50701114803",212,10,52,23,294,
"50701114806",210,5,25,18,256,
"50701114808",151,10,28,14,195,
"50701114809",187,6,48,3,241,
"50701114810",148,3,17,6,175,
"50701114811",174,4,26,8,210,
"50701114812",99,0,29,8,137,
"50701114813",100,3,27,8,134,
"50701114814",77,0,19,5,106,
"50701114815",87,0,28,10,119,
"50701114816",170,3,41,10,218,
"50701114817",122,5,28,12,159,
"50701114818",140,0,25,4,170,
"50701114819",147,0,36,15,191,
"50701114820",99,3,19,5,124,
"50701114821",195,8,32,17,246,
"50701114822",162,0,114,28,301,
"50701114823",125,5,15,0,137,
"50701114824",144,0,14,8,167,
"50701114825",161,9,15,11,189,
"50701114826",133,3,10,9,152,
"50701114827",150,3,20,7,185,
"50701114828",137,6,13,5,158,
"50701114830",0,0,0,0,0,
"50701114831",182,0,91,13,294,
"50701114832",149,0,66,19,235,
"50701114833",116,0,25,13,150,
"50701114834",157,3,9,8,176,
"50701114835",200,5,19,5,228,
"50701114836",130,0,16,11,155,
"50701114837",158,6,27,5,195,
"50701114838",131,0,54,5,198,
"50701114839",165,8,34,9,212,
"50701114840",102,0,50,31,187,
"50701114841",144,0,29,9,188,
"50701114842",128,0,41,12,176,
"50701114843",104,3,11,5,128,
"50701114844",83,0,31,15,132,
"50701114845",127,0,28,5,164,
"50701114846",79,9,19,9,113,
"50701114847",119,7,30,4,161,
"50701114848",88,5,13,7,110,
"50701114849",126,6,9,6,149,
"50701115001",0,0,9,0,13,
"50701115101",0,0,0,0,0,
"50701115202",131,0,39,9,180,
"50701115203",74,4,30,4,111,
"50701115204",137,0,51,4,187,
"50701115205",111,6,28,3,153,
"50701115206",210,5,46,14,273,
"50701115207",177,5,125,16,316,
"50701115208",77,0,20,0,103,
"50701115209",177,4,49,23,253,
"50701115210",44,0,134,0,179,
"50701115212",191,6,47,15,261,
"50701115213",90,5,23,4,121,
"50701115214",93,0,49,7,154,
"50701115215",129,0,26,0,160,
"50701115216",207,3,32,6,249,
"50701115217",108,0,25,5,139,
"50701115218",171,3,31,10,221,
"50701115219",130,8,46,9,193,
"50701115220",123,0,48,5,181,
"50701115221",159,4,53,13,229,
"50701115222",156,5,80,15,258,
"50701115301",117,5,36,13,172,
"50701115302",80,0,29,5,111,
"50701115303",132,8,20,6,163,
"50701115304",75,0,61,11,147,
"50701115305",89,0,49,17,153,
"50701115306",139,0,56,20,219,
"50701115307",100,0,60,8,173,
"50701115308",172,3,114,23,312,
"50701115309",95,0,83,26,205,
"50701115310",117,0,108,11,236,
"50701115311",73,0,68,17,153,
"50701115312",118,0,16,7,146,
"50701115313",75,3,12,6,96,
"50701115314",73,0,57,10,144,
"50701115315",100,3,106,22,231,
"50701115316",102,0,69,16,189,
"50701115317",109,0,99,26,231,
"50701115318",161,0,204,41,406,
"50701115319",127,0,11,7,147,
"50701115320",142,0,126,30,306,
"50701115401",128,3,53,12,191,
"50701115402",116,0,87,21,225,
"50701115403",155,10,84,15,269,
"50701115404",197,3,87,27,317,
"50701115405",100,0,73,11,195,
"50701115406",50,0,45,14,109,
"50701115407",147,0,94,36,280,
"50701115408",163,0,100,13,283,
"50701115409",107,0,74,14,193,
"50701115410",151,3,146,38,335,
"50701115411",178,0,90,15,284,
"50701115412",158,0,117,12,292,
"50701115413",158,4,149,24,335,
"50701115414",157,5,196,30,392,
"50701115415",108,3,78,13,209,
"50701115416",143,0,75,10,226,
"50701115417",94,3,79,19,194,
"50701115418",119,6,127,20,271,
"50701115419",92,4,64,15,174,
"50701115420",127,8,169,42,342,
"50701115421",191,7,168,37,404,
"50701115501",0,0,28,0,32,
"50701115803",69,0,31,14,112,
"50701115804",83,0,29,16,128,
"50701115805",185,11,15,5,215,
"50701115806",87,3,110,37,245,
"50701115807",156,0,111,42,307,
"50701115808",185,3,105,39,330,
"50701115809",114,7,63,23,201,
"50701115810",157,4,20,14,192,
"50701115901",91,6,47,0,147,
"50701115902",91,3,23,8,129,
"50701115903",68,0,20,3,93,
"50701115904",124,3,44,6,181,
"50701115905",98,0,29,9,137,
"50701115906",118,5,204,50,375,
"50701115907",107,0,71,17,195,
"50701115908",116,4,63,11,197,
"50701115909",109,0,52,16,189,
"50701115910",129,6,69,13,215,
"50701115911",129,5,42,16,191,
"50701115912",367,5,432,115,921,
"50701115913",75,4,49,13,135,
"50701115914",88,3,23,5,126,
"50701115915",77,3,33,11,122,
"50701115916",147,5,57,17,225,
"50701115917",95,5,49,16,161,
"50701115918",121,0,57,19,206,
"50701115919",187,0,53,12,254,
"50701115920",172,4,25,8,206,
"50701115921",117,0,41,7,162,
"50701115922",69,4,31,6,118,
"50701115923",94,3,34,10,139,
"50701115924",135,3,38,4,191,
"50701115925",96,0,61,12,167,
"50701116001",152,0,122,38,306,
"50701116002",161,0,151,34,343,
"50701116003",62,5,21,0,92,
"50701116004",124,0,88,25,242,
"50701116005",84,3,38,10,140,
"50701116006",86,3,40,8,136,
"50701116007",97,5,44,12,159,
"50701116008",64,4,32,8,102,
"50701116009",126,0,44,10,178,
"50701116010",136,9,22,9,169,
"50701116011",172,4,59,4,238,
"50701116012",66,0,56,11,139,
"50701116013",153,8,111,27,300,
"50701116014",191,8,80,17,292,
"50701116015",126,0,43,15,193,
"50701116016",96,3,82,21,195,
"50701116017",137,4,119,26,280,
"50701116018",96,4,74,23,200,
"50701116019",129,0,73,24,225,
"50701116020",151,0,76,22,259,
"50701116021",55,5,20,3,81,
"50701116022",78,3,115,31,223,
"50701116023",436,0,186,52,677,
"50701116102",125,4,20,5,148,
"50701116103",150,3,61,14,225,
"50701116105",109,6,29,6,146,
"50701116106",138,3,23,10,173,
"50701116107",70,0,30,6,107,
"50701116108",180,5,42,9,238,
"50701116110",112,0,12,11,140,
"50701116114",118,0,48,12,179,
"50701116115",141,6,32,9,185,
"50701116116",124,3,16,6,147,
"50701116117",140,6,22,3,165,
"50701116119",84,0,22,10,118,
"50701116121",123,3,21,0,147,
"50701116122",135,0,35,3,175,
"50701116124",66,4,7,3,77,
"50701116125",125,4,26,13,164,
"50701116127",178,9,58,11,256,
"50701116128",159,4,80,27,265,
"50701116129",110,0,20,4,135,
"50701116130",151,9,29,17,198,
"50701116131",132,0,26,10,171,
"50701116133",147,0,42,6,196,
"50701116134",130,3,22,8,167,
"50701116135",155,0,230,61,446,
"50701116136",135,0,14,12,168,
"50701116137",110,0,32,0,144,
"50701116138",120,6,22,0,152,
"50701116139",105,0,45,13,167,
"50701116140",33,0,71,31,142,
"50701116141",164,0,76,13,256,
"50701116142",118,0,29,7,154,
"50701116143",86,5,14,3,109,
"50701116144",94,0,18,0,115,
"50701116145",193,0,34,3,238,
"50701116146",126,0,18,6,152,
"50701116147",140,0,38,7,183,
"50701116148",98,0,38,12,152,
"50701116301",67,3,11,4,87,
"50701116302",247,10,99,21,373,
"50701116303",207,4,82,14,303,
"50701116304",0,0,0,0,0,
"50701116305",130,8,23,8,164,
"50701116306",125,4,42,11,182,
"50701116307",135,0,53,12,202,
"50701116308",79,0,28,3,119,
"50701116309",136,6,41,5,183,
"50701116310",74,3,28,6,113,
"50701116311",177,6,60,11,255,
"50701116312",89,4,41,8,142,
"50701116313",93,0,24,4,117,
"50701116314",119,0,72,12,197,
"50701116315",65,3,26,4,97,
