Australian Bureau of Statistics

"2021 Census - counting dwellings, place of enumeration"
"MB (EN) by 1-digit level HCFMD Family Household Composition (Dwelling)"
"Counting: Dwelling Records"

Filters:
"Default Summation","Dwelling Records"

"1-digit level HCFMD Family Household Composition (Dwelling)","One family household","Multiple family household","Other household","Not applicable","Total",
"MB (EN)",
"50240090000",0,0,0,0,0,
"50316770000",25,0,10,0,44,
"50317080000",0,0,0,0,0,
"50319810000",33,0,12,7,49,
"50319850000",21,0,22,5,53,
"50393540000",0,0,0,0,0,
"50318930000",35,0,27,3,73,
"50318940000",14,0,28,7,55,
"50318950000",14,0,19,7,38,
"50318960000",25,0,16,0,34,
"50317070000",0,0,5,0,5,
"50319151000",12,0,17,5,27,
"50319221000",9,0,11,0,15,
"50319230000",28,0,26,3,59,
"50319240000",4,0,8,4,15,
"50319260000",19,0,22,3,42,
"50319280000",24,0,19,5,46,
"50319291000",22,0,18,0,42,
"50392014300",15,0,18,4,39,
"50316470000",13,0,5,0,16,
"50316730000",0,0,0,0,0,
"50316780000",7,0,12,5,16,
"50319540000",6,0,8,3,24,
"50319550000",26,0,31,12,67,
"50391459100",57,0,68,27,152,
"50317010000",0,0,3,0,4,
"50319600000",5,0,17,3,29,
"50319610000",20,0,14,9,38,
"50319620000",18,0,43,3,62,
"50319630000",7,0,21,3,32,
"50391768600",62,0,22,3,84,
"50318970000",8,0,36,4,44,
"50318980000",15,0,18,0,34,
"50318990000",16,0,14,8,32,
"50319000000",19,0,16,0,31,
"50319010000",17,0,34,3,53,
"50319020000",15,0,12,7,30,
"50319031000",9,0,12,0,14,
"50319032000",4,0,3,0,7,
"50319040000",17,0,10,16,44,
"50319050000",0,0,0,0,0,
"50319172000",5,0,4,0,15,
"50319173000",16,0,18,0,34,
"50387490000",0,0,0,0,0,
"50391472900",0,0,0,0,0,
"50391693200",0,0,0,0,0,
"50391693500",0,0,0,0,0,
"50391751700",0,0,0,0,4,
"50391948100",0,0,0,0,0,
"50391950600",0,0,0,0,0,
"50317020000",25,0,62,13,105,
"50319731000",24,0,26,12,60,
"50319732000",25,0,31,16,65,
"50319750000",26,0,28,9,67,
"50319760000",16,0,17,0,35,
"50319770000",17,0,16,6,42,
"50319510000",19,3,26,13,57,
"50391517400",15,0,36,9,65,
"50391549000",28,0,38,16,88,
"50319946000",12,0,21,0,37,
"50391517300",21,0,23,3,53,
"50391748700",13,0,22,4,41,
"50391952500",20,0,19,4,39,
"50392038100",11,0,12,4,27,
"50319301000",0,0,4,4,10,
"50319350000",14,0,9,0,24,
"50319361000",20,0,9,0,31,
"50319362000",10,0,5,0,16,
"50391439800",0,0,0,0,0,
"50391959100",32,0,48,16,94,
"50319120000",11,0,26,5,42,
"50319130000",5,0,6,0,17,
"50319142000",30,0,19,0,52,
"50319154000",0,0,3,0,5,
"50319160000",32,0,35,9,81,
"50319223000",0,0,0,0,0,
"50391521300",0,0,0,0,0,
"50391946900",38,0,46,10,90,
"50317030000",12,0,10,3,33,
"50317040000",0,0,0,0,0,
"50319302000",0,0,0,0,0,
"50319420000",14,0,20,5,33,
"50319941000",3,0,0,0,3,
"50391478200",23,0,21,7,49,
"54061100000",15,0,25,0,39,
"54062900000",18,0,29,8,60,
"50239111000",7,0,11,8,29,
"50239121000",5,0,9,3,12,
"50239122000",5,0,13,0,16,
"50239123000",0,0,0,0,0,
"50239131000",0,0,0,0,0,
"50239132000",43,0,35,14,90,
"50239133000",0,0,0,0,0,
"50239134000",15,0,20,9,36,
"50391502800",0,0,0,0,0,
"50391516300",0,0,0,0,0,
"50316430000",23,0,16,4,47,
"50316720000",23,0,14,3,39,
"50319380000",0,0,0,0,0,
"50319390000",19,0,27,10,61,
"50391748500",12,0,6,0,15,
"50316390000",17,0,26,0,46,
"50316400000",17,0,13,6,30,
"50316420000",9,0,14,3,30,
"50316790000",0,0,3,0,3,
"50316800000",20,0,9,5,36,
"50316920000",19,0,5,7,34,
"50319062000",6,0,11,0,19,
"50319063000",0,0,0,0,0,
"50319064000",0,0,6,0,6,
"50319180000",12,0,23,5,37,
"50319200000",25,0,12,3,48,
"50239000000",0,0,7,0,7,
"50319562000",15,0,24,9,52,
"50319563000",30,0,40,3,79,
"50391438200",20,0,25,8,46,
"50391438300",20,0,31,12,61,
"50391493700",23,0,49,10,87,
"50318701000",0,0,0,0,0,
"50319480000",10,0,28,12,52,
"50319490000",18,0,42,12,71,
"50319500000",14,0,37,13,59,
"50319590000",10,0,20,8,30,
"50316810000",0,0,0,0,0,
"50318860000",0,0,0,0,0,
"50319061000",0,0,0,0,0,
"50319065000",0,0,0,0,0,
"50319080000",13,0,15,3,30,
"50319090000",20,0,8,3,30,
"50319100000",8,0,16,0,35,
"50319110000",6,0,27,7,36,
"50319141000",20,0,24,3,41,
"50391468700",0,0,0,0,0,
"50391540300",11,0,17,6,40,
"50316440000",23,0,19,3,52,
"50316710000",14,0,16,0,40,
"50318703000",0,0,0,0,0,
"50318704000",0,0,0,0,0,
"50318705000",0,0,0,0,0,
"50318760000",0,0,0,0,0,
"50318770000",24,0,35,0,58,
"50318780000",13,0,14,5,33,
"50318790000",6,0,0,5,12,
"50318800000",0,0,31,9,40,
"50318810000",11,0,13,4,28,
"50318820000",27,0,8,4,40,
"50319930000",9,0,11,0,14,
"50319190000",32,0,22,0,58,
"50319210000",0,0,0,0,0,
"50319292000",54,0,62,20,141,
"50318702000",17,0,25,11,44,
"50319950000",18,0,8,0,28,
"50391713600",38,0,59,11,111,
"50391715900",17,0,23,7,49,
"50391717700",45,0,59,25,133,
"50317000000",0,0,0,0,0,
"50319660000",13,0,27,3,46,
"50319670000",27,0,36,3,68,
"50319680000",22,0,22,6,52,
"50239022000",26,0,47,16,89,
"50319373000",40,0,64,40,140,
"50319374000",20,0,29,15,66,
"54061000000",8,0,27,3,38,
"54068200000",27,0,28,3,60,
"50318870000",16,0,17,3,42,
"50318880000",18,0,64,36,123,
"50318890000",5,0,37,17,62,
"50318900000",20,0,26,5,48,
"50318910000",3,0,22,0,21,
"50318921000",7,0,7,0,12,
"50318922000",5,0,4,0,18,
"50319152000",0,0,0,0,0,
"50319156000",0,0,0,0,3,
"50319222000",53,0,64,24,141,
"54063200000",12,0,25,4,40,
"54071900000",23,0,38,8,67,
"50319720000",17,0,17,6,38,
"50391435900",22,0,29,13,62,
"50391482800",14,0,38,4,51,
"50391768500",23,0,24,5,51,
"50239031000",13,0,15,10,42,
"50319571000",0,0,3,3,12,
"50319572000",14,0,21,3,39,
"50319581000",0,0,0,0,4,
"50319582000",0,0,0,0,0,
"50319583000",0,0,0,0,0,
"54061500000",16,0,15,4,32,
"54061900000",19,0,26,11,53,
"50238540000",10,0,44,3,60,
"50238551000",11,0,19,5,39,
"50238552000",0,0,0,0,0,
"50238553000",0,0,0,0,0,
"50238560000",0,0,0,0,0,
"50238572000",15,0,22,8,46,
"50238811000",0,0,0,0,0,
"50238812000",0,0,0,0,0,
"50238820000",0,0,0,0,0,
"50238912000",3,0,3,0,11,
"50238920000",8,0,12,9,29,
"50238931000",0,0,3,0,3,
"50238932000",0,0,0,0,0,
"50240110000",0,0,0,0,4,
"50391679500",0,0,0,0,0,
"50391696100",0,0,0,0,0,
"50391743700",0,0,0,0,0,
"50391743800",11,0,11,8,22,
"50392036200",14,0,18,12,46,
"54060300000",45,0,61,20,126,
"54064900000",18,0,33,10,56,
"50238940000",0,0,0,0,0,
"50238951000",0,0,0,0,0,
"50238952000",0,0,0,0,0,
"50238953000",0,0,0,0,0,
"50391678600",0,0,0,0,0,
"50392009900",0,0,0,0,0,
"50238340000",12,0,16,11,41,
"50238350000",12,0,12,15,41,
"50238370000",16,0,21,18,57,
"50238380000",15,0,14,3,32,
"54063300000",15,0,48,7,63,
"54067400000",25,0,12,11,42,
"50237800000",0,0,0,0,0,
"50237830000",15,0,12,0,27,
"50237910000",4,0,18,13,32,
"50357590000",0,0,0,0,0,
"50357600000",0,0,0,0,0,
"50357610000",0,0,3,0,3,
"50357620000",0,0,3,0,3,
"50357650000",0,0,3,0,6,
"50357660000",0,0,0,0,0,
"50357670000",0,0,11,0,11,
"50357680000",0,0,0,0,0,
"54003500000",0,0,0,0,0,
"54060100000",14,0,25,71,115,
"50391690500",0,0,0,0,0,
"50391739900",0,0,0,0,0,
"53978900000",16,0,29,6,55,
"54064000000",0,0,18,29,49,
"50238290000",27,0,37,12,69,
"50238300000",17,0,17,8,39,
"50238310000",33,0,48,48,131,
"50238330000",26,0,28,26,84,
"50387550000",0,0,0,0,0,
"50391656700",8,0,4,3,16,
"50391935500",0,0,0,0,0,
"54064100000",19,0,29,30,75,
"54068000000",6,0,14,18,39,
"50237760000",7,0,17,6,26,
"50237790000",0,0,0,0,0,
"50237840000",7,0,32,16,52,
"50357640000",0,0,3,0,10,
"50357690000",0,0,0,0,0,
"50357700000",0,0,0,0,0,
"50357730000",5,0,3,5,12,
"50357750000",0,0,0,0,0,
"50391680600",51,0,84,16,147,
"50391740900",0,0,0,0,0,
"50391741000",0,0,0,0,0,
"50238010000",35,0,66,12,112,
"50357450000",54,0,86,45,187,
"50357460000",0,0,0,0,0,
"50357470000",0,0,88,0,89,
"50237960000",0,0,0,0,0,
"50238000000",0,0,0,0,0,
"50387620000",0,0,0,0,0,
"54041900000",82,0,103,101,287,
"50238800000",0,0,3,0,3,
"50238891000",0,0,0,0,0,
"50391437000",0,0,0,0,0,
"50391770200",37,0,41,18,95,
"53980800000",27,0,29,14,65,
"54060700000",34,0,39,6,87,
"54060900000",35,0,41,14,84,
"54063400000",17,0,14,15,45,
"50238980000",0,0,0,0,0,
"50391678700",0,0,0,0,0,
"54032500000",0,0,16,0,16,
"54076600000",0,0,9,0,9,
"50239070000",0,0,0,0,0,
"50239083000",0,0,0,0,0,
"50239101000",0,0,0,0,0,
"50391528800",0,0,0,0,0,
"50391546400",0,0,0,0,0,
"54061400000",57,0,75,26,160,
"54069900000",60,0,99,15,166,
"50237880000",14,0,59,13,84,
"50357540000",0,0,0,0,0,
"50357740000",48,0,68,34,145,
"50357760000",33,0,95,257,391,
"50391488400",9,0,69,0,80,
"50238420000",10,0,19,17,40,
"50238430000",13,0,22,9,43,
"50238440000",6,0,35,16,54,
"50238450000",28,0,9,12,51,
"50238460000",23,0,14,5,41,
"50396810000",21,0,47,13,77,
"50391449900",0,0,0,0,0,
"50391450000",0,0,0,0,0,
"54062000000",46,0,47,17,116,
"54064200000",23,0,37,8,71,
"50238090000",0,0,0,0,0,
"50238100000",58,0,61,22,137,
"50238970000",0,0,0,0,0,
"50239081000",0,0,0,0,0,
"50387470000",0,0,0,0,0,
"50391439500",0,0,3,0,7,
"50391472400",0,0,8,0,4,
"50238070000",3,0,10,5,20,
"50238080000",0,0,6,0,6,
"50239041000",16,0,38,22,80,
"50239042000",0,0,0,0,0,
"50239051000",0,0,6,0,10,
"50239052000",7,0,11,8,34,
"50391438700",24,0,11,3,36,
"50391438800",31,0,24,11,64,
"50391743600",0,0,0,0,0,
"50392029900",6,0,24,6,36,
"54061200000",7,0,17,6,33,
"54061300000",0,0,39,12,49,
"54061800000",24,0,13,3,42,
"50238470000",5,0,6,0,9,
"50238500000",6,0,22,9,37,
"50238581000",0,0,4,0,4,
"50238582000",15,0,25,16,53,
"50238583000",0,0,0,0,0,
"50238590000",0,0,0,0,0,
"50238600000",3,0,9,4,17,
"50238720000",18,0,23,13,53,
"50238731000",0,0,0,0,0,
"50238732000",0,0,0,0,0,
"50387560000",0,0,0,0,0,
"50391680700",0,0,0,0,0,
"50392010600",0,0,0,0,0,
"50391672300",43,0,39,32,118,
"50391693300",0,0,0,0,0,
"50391693400",0,0,0,0,0,
"50391741100",0,0,0,0,0,
"50391741200",10,0,19,12,42,
"50392011500",0,0,0,0,0,
"50392029600",0,0,0,0,0,
"50237710000",0,0,4,4,6,
"50237870000",33,0,113,15,156,
"50237890000",9,0,30,22,65,
"50237900000",0,0,8,0,8,
"50237930000",0,0,0,0,0,
"50357530000",0,0,6,0,6,
"50357560000",0,0,9,0,9,
"50357570000",0,0,3,0,3,
"50357580000",0,0,6,0,6,
"50391526200",0,0,5,0,5,
"50391556300",0,0,0,0,4,
"50238520000",4,0,63,6,76,
"50238532000",0,0,0,0,0,
"50238610000",11,0,10,0,18,
"50238630000",0,0,0,0,3,
"50238680000",14,0,28,10,49,
"50238691000",27,0,33,14,73,
"50238692000",13,0,19,0,26,
"50238700000",0,0,5,0,10,
"50238710000",3,0,11,3,15,
"50239240000",15,0,15,10,42,
"50239250000",4,0,24,12,34,
"50239280000",17,0,16,22,51,
"50391437100",11,0,28,19,56,
"50391489700",3,0,7,8,20,
"50391509300",18,0,26,16,57,
"50391513400",57,0,32,28,122,
"50391513500",47,0,62,32,140,
"50391748400",13,0,55,8,76,
"50239023000",30,0,33,50,116,
"50239082000",0,0,0,0,0,
"50239084000",0,0,0,0,0,
"50239091000",28,0,55,14,97,
"50391457700",0,0,4,0,4,
"50391743500",0,0,13,3,11,
"50238050000",31,0,47,18,93,
"50238060000",0,0,42,0,42,
"50238992000",21,0,41,9,66,
"50240062000",0,0,0,0,0,
"50391674500",6,0,21,3,31,
"50391674600",0,0,0,0,0,
"54003200000",10,0,17,12,38,
"54037600000",23,0,21,7,47,
"54063500000",10,0,18,9,33,
"50391433500",0,0,0,15,18,
"50391666400",32,0,49,28,108,
"50391678000",73,0,78,39,197,
"50238490000",0,0,9,3,18,
"50238510000",0,0,0,0,0,
"50238531000",7,0,14,8,28,
"50238533000",20,0,25,8,56,
"50238620000",0,0,0,0,0,
"50238641000",0,0,5,0,8,
"50238642000",0,0,0,0,0,
"50238651000",0,0,0,0,0,
"50238652000",0,0,0,0,0,
"50238653000",0,0,0,0,0,
"50238654000",0,0,0,0,0,
"50238661000",3,0,0,0,3,
"50238662000",0,0,0,0,0,
"50238670000",5,0,13,21,41,
"50238740000",27,0,44,7,77,
"50238750000",0,0,0,0,0,
"50238760000",3,0,5,3,14,
"50238770000",15,0,14,0,32,
"50238780000",14,0,31,12,54,
"50238790000",0,0,0,0,0,
"50238830000",0,0,0,0,0,
"50238881000",19,0,23,13,55,
"50238882000",17,0,26,0,46,
"50391476900",13,0,27,10,44,
"50391558000",4,0,8,5,10,
"50392040300",17,0,26,4,56,
"50237950000",91,0,168,46,309,
"50237970000",9,0,3,0,13,
"50238110000",0,0,0,0,0,
"50357430000",0,0,3,0,3,
"50357440000",0,0,0,0,0,
"50357480000",0,0,0,0,0,
"50357492000",0,0,0,0,0,
"50357500000",0,0,0,6,6,
"50391460500",0,0,15,6,18,
"50391742700",0,0,12,0,12,
"50391742800",16,0,28,8,50,
"50391968000",0,0,5,0,6,
"50018670000",18,0,8,3,32,
"50018680000",28,0,5,0,37,
"50018700000",41,0,7,6,52,
"50018720000",36,0,11,6,46,
"50018730000",26,0,13,0,40,
"50018740000",12,0,10,0,33,
"50018750000",32,0,12,5,46,
"50018760000",28,0,24,0,52,
"50018770000",34,5,12,3,50,
"50018780000",0,0,0,0,0,
"50358110000",0,0,0,0,0,
"50018530000",27,0,13,0,43,
"50018550000",18,0,15,0,36,
"50018930000",40,0,10,0,54,
"50018940000",33,0,23,5,66,
"50018971000",19,0,9,5,27,
"50018972000",8,0,9,0,16,
"50018980000",0,0,0,0,0,
"50358240000",0,0,0,0,0,
"50018810000",26,0,22,3,55,
"50018820000",23,0,22,4,48,
"50018830000",27,0,20,5,49,
"50018840000",34,0,20,0,55,
"50018450000",12,4,18,4,33,
"50018850000",30,0,11,0,38,
"50018860000",13,0,13,4,35,
"50018870000",36,0,21,8,66,
"50018880000",0,0,0,0,0,
"50018400000",19,0,6,4,34,
"50018630000",31,0,7,5,42,
"50019160000",24,3,13,3,41,
"50019170000",0,0,0,0,0,
"50019180000",0,0,0,0,0,
"50019190000",28,0,11,5,47,
"50019200000",31,0,16,0,46,
"50018380000",27,0,24,3,54,
"50019210000",0,0,0,0,0,
"50019220000",17,0,13,0,29,
"50019230000",24,0,3,3,31,
"50019240000",23,0,17,0,40,
"50019250000",32,0,8,0,37,
"50019260000",11,0,8,0,28,
"50018890000",23,0,25,5,51,
"50018900000",27,0,9,0,36,
"50018910000",23,0,5,8,39,
"50018920000",18,0,8,6,31,
"50018610000",24,0,7,8,37,
"50018950000",0,0,0,0,0,
"50018960000",54,0,19,3,78,
"50020120000",32,0,20,3,56,
"50358140000",0,0,0,0,0,
"50018430000",32,3,16,3,57,
"50018440000",37,0,14,4,57,
"50019290000",33,0,18,5,58,
"50019300000",29,0,18,6,55,
"50019270000",24,0,6,0,38,
"50019280000",34,0,9,5,46,
"50019421000",24,0,14,3,43,
"50019422000",16,0,32,5,49,
"50018420000",12,0,18,4,33,
"50019310000",30,0,14,3,55,
"50019320000",27,0,16,0,47,
"50019330000",19,0,12,6,41,
"50018480000",23,0,10,4,40,
"50019110000",0,0,0,0,0,
"50019120000",28,0,31,0,58,
"50019130000",34,0,22,5,60,
"50019140000",15,0,14,3,38,
"50019150000",23,0,12,0,31,
"50018570000",36,0,21,3,63,
"50019040000",22,0,13,0,40,
"50019050000",30,0,20,0,52,
"50019060000",28,0,17,6,52,
"50019070000",24,0,9,6,39,
"50019080000",27,0,24,3,60,
"50019090000",18,0,20,4,42,
"50019350000",37,0,27,5,81,
"50018640000",36,0,12,3,56,
"50018650000",28,4,3,5,39,
"50018660000",19,0,12,0,30,
"50018710000",28,0,5,3,34,
"50020170000",0,0,0,0,0,
"50019870000",21,0,9,5,30,
"50019930000",29,0,17,6,45,
"50019940000",24,0,11,0,34,
"50019950000",33,0,6,0,44,
"50020060000",0,0,0,0,0,
"50018490000",35,0,5,5,44,
"50019650000",33,0,20,11,68,
"50019690000",30,0,12,3,44,
"50019770000",22,0,18,4,44,
"50018510000",29,0,16,0,40,
"50018560000",33,0,13,4,55,
"50019700000",36,0,7,4,44,
"50019790000",0,0,0,0,0,
"50019800000",33,0,14,6,58,
"50019810000",29,0,16,0,50,
"50019820000",18,0,0,3,27,
"50018460000",23,0,16,0,44,
"50019600000",18,0,32,6,57,
"50019640000",48,0,24,8,72,
"50018500000",33,0,22,7,56,
"50019660000",42,0,22,0,65,
"50019670000",5,0,8,4,17,
"50019680000",20,0,13,0,41,
"50019710000",23,0,10,0,32,
"50019720000",35,0,13,0,50,
"50018580000",11,0,14,0,29,
"50018590000",13,0,15,3,28,
"50018600000",23,0,17,0,41,
"50019740000",31,0,3,0,43,
"50019750000",38,4,18,0,59,
"50019760000",37,0,17,4,59,
"50018520000",24,0,5,0,27,
"50018540000",18,0,12,0,32,
"50018620000",42,0,11,3,52,
"50019960000",0,0,0,0,0,
"50019970000",17,3,31,5,58,
"50020040000",26,0,12,6,39,
"50020050000",16,0,4,0,20,
"50020070000",33,0,21,8,62,
"50358090000",0,0,0,0,0,
"50358100000",0,0,0,0,0,
"50358150000",0,0,0,0,0,
"50358230000",0,0,0,0,0,
"50019550000",40,0,22,9,68,
"50019560000",25,0,9,3,38,
"50019580000",0,0,0,0,0,
"50019590000",39,0,25,5,71,
"50020000000",0,0,0,0,0,
"50358080000",0,0,0,0,0,
"50019000000",0,0,0,0,0,
"50019010000",31,0,24,0,59,
"50019020000",38,0,10,0,45,
"50019030000",46,0,15,10,69,
"50018390000",30,0,23,0,59,
"50019500000",37,0,12,8,55,
"50019510000",27,0,11,0,39,
"50019611000",13,0,21,0,37,
"50019612000",17,0,13,4,32,
"50019620000",0,0,0,0,0,
"50019520000",26,0,25,3,55,
"50019530000",0,0,0,0,0,
"50019980000",28,0,13,0,44,
"50020010000",34,0,17,9,59,
"50019540000",16,0,30,0,43,
"50019571000",16,0,9,3,33,
"50019572000",11,0,0,0,11,
"50019990000",33,0,28,9,75,
"50020020000",27,0,14,4,46,
"50020030000",21,0,10,3,33,
"50019840000",24,0,13,7,45,
"50019850000",21,0,19,9,53,
"50019861000",9,0,3,0,12,
"50019862000",9,0,5,7,16,
"50019900000",0,0,0,0,0,
"50019910000",8,0,17,6,34,
"50019920000",34,0,40,4,82,
"50020080000",49,0,11,3,67,
"50018470000",26,0,21,7,52,
"50019100000",23,0,16,5,44,
"50019340000",26,0,43,3,71,
"50019440000",23,0,25,3,48,
"50019360000",32,0,17,3,56,
"50019370000",22,0,20,0,40,
"50019380000",36,0,23,3,60,
"50019390000",32,0,17,8,58,
"50019410000",0,0,0,0,0,
"50019471000",0,0,0,0,0,
"50019472000",0,0,0,0,0,
"50019473000",0,0,0,0,0,
"50019481000",0,0,0,0,0,
"50019482000",0,0,0,0,0,
"50019491000",0,0,0,0,0,
"50019492000",0,0,0,0,0,
"50019493000",0,0,0,0,0,
"50019494000",0,0,0,0,0,
"50019631000",0,0,0,0,0,
"50019632000",0,0,0,0,0,
"50019633000",0,0,0,0,0,
"50358220000",0,0,0,0,0,
"50019400000",35,0,22,8,59,
"50019430000",19,0,28,4,51,
"50019452000",17,0,12,6,37,
"50019453000",45,0,12,0,52,
"50391506600",24,0,6,3,27,
"50391516400",31,0,8,7,50,
"50391950900",13,0,9,0,28,
"50018990000",0,0,0,0,0,
"50020110000",0,0,0,0,0,
"50358120000",0,0,0,0,0,
"50358130000",0,0,0,0,0,
"50019830000",26,0,17,9,53,
"50020090000",27,0,6,0,34,
"50020101000",0,0,0,0,0,
"50020102000",0,0,3,0,3,
"50020103000",0,0,0,0,0,
"50020105000",0,0,0,0,0,
"50020107000",9,0,19,4,35,
"50020108000",0,0,5,0,5,
"50020109000",0,0,0,0,0,
"50020140000",0,0,0,0,0,
"50358160000",0,0,0,0,0,
"50358170000",0,0,0,0,0,
"50358180000",0,0,0,0,0,
"50358190000",0,0,0,0,0,
"50358200000",0,0,0,0,0,
"50391516100",0,0,0,0,0,
"50391516600",17,0,28,9,57,
"50391517100",9,0,20,9,40,
"50391517700",11,0,14,4,24,
"50391517800",0,0,0,0,0,
"50391517900",11,0,7,0,26,
"50018410000",0,0,0,0,0,
"50018790000",21,0,10,4,36,
"50018800000",42,0,9,5,52,
"50019880000",15,0,14,4,32,
"50019890000",21,0,8,3,30,
"50020130000",11,0,19,0,29,
"50358210000",0,0,0,0,0,
"50024730000",22,0,12,4,41,
"50024740000",35,0,12,3,47,
"50024880000",53,0,15,3,74,
"50020240000",28,0,5,4,36,
"50024700000",26,0,12,0,42,
"50024720000",29,0,12,0,38,
"50020280000",30,0,7,3,40,
"50020330000",26,0,4,0,34,
"50024660000",24,0,13,6,39,
"50024690000",30,0,8,0,38,
"50024861000",23,0,15,0,37,
"50024862000",28,0,12,6,41,
"50020350000",18,0,9,0,34,
"50020360000",26,0,7,0,43,
"50024630000",0,0,0,0,0,
"50024640000",34,0,10,0,42,
"50024650000",24,0,15,0,38,
"50024710000",26,4,4,4,37,
"50020200000",32,0,36,4,65,
"50024750000",38,0,26,7,68,
"50024892000",29,0,17,3,49,
"50027420000",24,0,10,6,37,
"50027430000",23,0,13,10,42,
"50020910000",0,0,0,0,0,
"50024030000",30,0,19,6,51,
"50024040000",33,0,11,3,44,
"50024050000",0,0,0,0,0,
"50024080000",31,0,18,6,60,
"50024060000",42,0,21,4,66,
"50024070000",30,0,6,0,38,
"50024090000",33,0,8,5,52,
"50023950000",42,0,14,4,62,
"50023960000",0,0,0,0,0,
"50023970000",23,0,17,5,39,
"50023980000",26,0,9,3,39,
"50023990000",35,0,22,0,60,
"50024000000",38,0,14,0,49,
"50024010000",26,0,19,4,48,
"50024020000",29,0,10,0,38,
"50021490000",24,0,29,11,62,
"50025430000",39,0,17,4,52,
"50025442000",6,0,3,0,14,
"50025470000",19,0,53,8,80,
"50392056000",0,0,0,0,0,
"50020860000",40,0,22,0,62,
"50020870000",43,0,10,0,54,
"50025600000",12,0,16,11,44,
"50025610000",17,0,25,10,51,
"50025620000",53,0,14,5,72,
"50025630000",23,0,6,0,31,
"50025192000",0,0,0,0,0,
"50025193000",0,0,0,0,0,
"50025194000",0,0,0,0,0,
"50025195000",0,0,0,0,0,
"50025201000",0,0,0,0,6,
"50025202000",0,0,0,0,0,
"50025203000",0,0,0,0,0,
"50025211000",0,0,0,0,0,
"50025212000",0,0,0,0,0,
"50025221000",0,0,0,0,0,
"50025222000",0,0,0,0,0,
"50025232000",0,0,0,0,8,
"50025233000",0,0,0,0,0,
"50025234000",0,0,0,0,0,
"50025235000",0,0,0,0,0,
"50025236000",0,0,0,0,0,
"50025241000",0,0,0,0,0,
"50025242000",0,0,0,0,0,
"50025251000",0,0,0,0,0,
"50025253000",0,0,0,0,0,
"50025290000",0,0,0,0,0,
"50025301000",0,0,0,0,0,
"50025302000",0,0,0,0,0,
"50025303000",0,0,0,0,0,
"50025304000",0,0,0,0,0,
"50027321000",0,0,0,0,0,
"50027322000",0,0,0,0,0,
"50027323000",0,0,0,0,0,
"50391512300",0,0,0,0,0,
"50391552400",0,0,0,0,0,
"50391632900",0,0,0,0,0,
"50391932000",0,0,0,0,0,
"50391996100",0,0,0,0,0,
"50020180000",27,0,11,0,44,
"50024781000",31,0,18,6,45,
"50024782000",19,0,8,0,30,
"50024790000",0,0,0,0,0,
"50024800000",41,0,19,0,68,
"50024810000",24,0,15,5,42,
"50024830000",0,0,0,0,0,
"50020690000",21,4,6,0,29,
"50025700000",0,0,0,0,0,
"50025710000",40,0,3,5,43,
"50025720000",32,0,11,0,47,
"50025730000",28,6,20,3,57,
"50025810000",0,0,0,0,0,
"50358350000",0,0,0,0,0,
"50025310000",29,0,18,8,54,
"50025321000",19,0,18,8,46,
"50025322000",25,0,10,8,39,
"50025330000",27,0,8,8,40,
"50025360000",26,0,16,5,52,
"50020320000",31,3,9,9,53,
"50024920000",0,0,0,0,0,
"50024940000",33,0,18,4,57,
"50024960000",0,0,0,0,0,
"50024980000",25,0,17,7,43,
"50024991000",31,0,9,0,40,
"50025002000",6,0,4,4,9,
"50024820000",26,0,13,6,49,
"50024840000",35,0,6,0,38,
"50024950000",33,0,21,6,64,
"50025111000",32,0,9,3,40,
"50358400000",0,0,0,0,0,
"50391610200",33,0,18,0,47,
"50391989400",30,0,10,0,39,
"50025160000",27,0,4,4,33,
"50025170000",24,0,12,4,41,
"50025750000",26,0,10,3,41,
"50024100000",0,0,0,0,0,
"50024110000",0,0,0,0,0,
"50024121000",0,0,0,0,0,
"50024122000",0,0,0,0,0,
"50024123000",0,0,0,0,0,
"50024130000",0,0,4,0,4,
"50025962000",0,0,0,0,0,
"50020640000",0,0,0,0,0,
"50020660000",0,0,0,0,0,
"50024200000",33,3,10,5,48,
"50024210000",31,0,18,5,58,
"50027380000",42,0,30,8,80,
"50020740000",26,0,20,3,51,
"50020760000",24,0,15,4,42,
"50024190000",41,0,17,4,62,
"50024220000",0,0,0,0,0,
"50020750000",0,0,0,0,0,
"50024140000",37,0,18,0,52,
"50024150000",56,0,19,5,75,
"50358360000",0,0,0,0,0,
"50020800000",41,0,25,5,69,
"50024160000",54,0,26,0,77,
"50024170000",29,0,17,0,53,
"50024180000",26,0,33,3,61,
"50025060000",38,0,8,5,55,
"50025090000",34,0,17,3,54,
"50025150000",39,0,8,0,50,
"50027410000",42,0,15,3,67,
"50020550000",21,0,31,3,51,
"50020580000",17,0,18,0,34,
"50025020000",23,0,11,0,35,
"50025030000",16,0,40,8,64,
"50020650000",21,0,10,7,34,
"50020680000",20,0,13,0,29,
"50020730000",20,0,5,0,37,
"50025920000",31,0,30,6,72,
"50025931000",0,0,3,0,6,
"50025940000",0,0,0,0,0,
"50025950000",0,0,0,0,0,
"50025970000",19,0,30,8,61,
"50025980000",23,0,7,4,40,
"50020570000",0,0,0,0,0,
"50024340000",26,3,19,3,55,
"50024390000",0,0,0,0,0,
"50024460000",0,0,0,0,0,
"50024970000",15,0,13,3,36,
"50025010000",41,0,19,0,65,
"50358330000",0,0,0,0,0,
"50020770000",41,0,10,8,54,
