Australian Bureau of Statistics

"2021 Census - counting dwellings, place of enumeration"
"SA1 (EN) by IRSAD Deciles at SA1 Level (Area)"
"Counting: Dwelling Records"

Filters:
"Default Summation","Dwelling Records"

"IRSAD Deciles at SA1 Level (Area)","Decile 1","Decile 2","Decile 3","Decile 4","Decile 5","Decile 6","Decile 7","Decile 8","Decile 9","Decile 10","Total",
"SA1 (EN)",
"50702116609",0,0,0,0,0,0,0,0,275,0,275,
"50702116610",0,0,0,0,0,0,434,0,0,0,434,
"50702116611",0,0,0,0,0,0,0,0,194,0,194,
"50702116612",0,0,0,0,0,0,0,197,0,0,197,
"50702116613",0,0,0,0,0,0,0,308,0,0,308,
"50702116614",0,0,0,0,0,165,0,0,0,0,165,
"50702116615",0,0,0,154,0,0,0,0,0,0,154,
"50702116616",0,0,0,0,0,0,100,0,0,0,100,
"50702116617",0,0,0,0,0,0,149,0,0,0,149,
"50702116618",0,0,0,0,0,131,0,0,0,0,131,
"50702116619",0,0,0,196,0,0,0,0,0,0,196,
"50702116620",0,0,0,158,0,0,0,0,0,0,158,
"50702116621",0,0,0,0,0,94,0,0,0,0,94,
"50702116622",0,0,0,0,181,0,0,0,0,0,181,
"50702116623",0,0,0,0,0,158,0,0,0,0,158,
"50702116624",0,0,0,0,0,191,0,0,0,0,191,
"50702116625",0,0,0,0,297,0,0,0,0,0,297,
"50702116626",0,0,0,0,0,192,0,0,0,0,192,
"50702116627",0,0,0,0,0,93,0,0,0,0,93,
"50702116628",0,0,0,0,0,0,339,0,0,0,339,
"50702116629",0,0,0,0,0,116,0,0,0,0,116,
"50702116630",0,0,0,0,0,0,157,0,0,0,157,
"50702116631",0,0,0,0,0,0,134,0,0,0,134,
"50702116632",0,0,0,0,0,0,223,0,0,0,223,
"50702116633",0,0,0,0,0,0,220,0,0,0,220,
"50702116634",0,0,0,0,0,0,0,0,379,0,379,
"50702116635",0,0,0,0,0,0,312,0,0,0,312,
"50702116636",0,0,0,0,0,0,137,0,0,0,137,
"50702116701",0,0,0,0,0,0,0,0,0,0,0,
"50702116702",0,0,0,0,0,0,0,0,0,0,0,
"50703116904",0,0,0,0,166,0,0,0,0,0,166,
"50703116905",0,0,0,123,0,0,0,0,0,0,123,
"50703116907",0,0,0,235,0,0,0,0,0,0,235,
"50703116908",0,0,0,0,0,198,0,0,0,0,198,
"50703116910",0,0,0,205,0,0,0,0,0,0,205,
"50703116912",0,0,0,0,0,193,0,0,0,0,193,
"50703116913",0,0,0,172,0,0,0,0,0,0,172,
"50703116914",0,0,0,185,0,0,0,0,0,0,185,
"50703116916",0,0,0,0,0,0,0,0,0,0,0,
"50703116917",0,0,322,0,0,0,0,0,0,0,322,
"50703116918",0,0,0,151,0,0,0,0,0,0,151,
"50703116919",0,0,0,0,155,0,0,0,0,0,155,
"50703116920",0,0,0,0,0,138,0,0,0,0,138,
"50703116921",0,0,0,320,0,0,0,0,0,0,320,
"50703116925",0,0,84,0,0,0,0,0,0,0,84,
"50703116926",0,0,0,0,213,0,0,0,0,0,213,
"50703116927",0,0,0,154,0,0,0,0,0,0,154,
"50703116928",0,0,218,0,0,0,0,0,0,0,218,
"50703116929",0,0,0,171,0,0,0,0,0,0,171,
"50703116930",0,0,0,0,0,0,172,0,0,0,172,
"50703116931",0,0,0,0,0,204,0,0,0,0,204,
"50703116932",0,0,0,0,0,0,160,0,0,0,160,
"50703116933",0,0,0,149,0,0,0,0,0,0,149,
"50703116934",0,0,0,0,0,0,53,0,0,0,53,
"50703116935",0,0,0,261,0,0,0,0,0,0,261,
"50703116936",0,0,0,0,0,157,0,0,0,0,157,
"50703116937",0,0,0,0,239,0,0,0,0,0,239,
"50703116938",0,0,0,0,0,0,180,0,0,0,180,
"50703116939",0,0,0,0,0,0,180,0,0,0,180,
"50703116940",0,0,0,0,165,0,0,0,0,0,165,
"50703116941",0,0,0,0,0,0,172,0,0,0,172,
"50703116942",0,0,0,0,0,0,178,0,0,0,178,
"50703116943",0,0,0,0,155,0,0,0,0,0,155,
"50703116944",0,0,0,0,0,0,0,0,0,0,0,
"50703116945",0,148,0,0,0,0,0,0,0,0,148,
"50703116946",0,0,0,0,0,0,147,0,0,0,147,
"50703116947",0,0,0,105,0,0,0,0,0,0,105,
"50703116948",0,0,0,0,137,0,0,0,0,0,137,
"50703117001",0,202,0,0,0,0,0,0,0,0,202,
"50703117002",0,0,0,0,0,0,0,0,0,0,0,
"50703117003",321,0,0,0,0,0,0,0,0,0,321,
"50703117004",0,170,0,0,0,0,0,0,0,0,170,
"50703117005",180,0,0,0,0,0,0,0,0,0,180,
"50703117006",371,0,0,0,0,0,0,0,0,0,371,
"50703117007",184,0,0,0,0,0,0,0,0,0,184,
"50703117008",300,0,0,0,0,0,0,0,0,0,300,
"50703117009",0,220,0,0,0,0,0,0,0,0,220,
"50703117010",0,122,0,0,0,0,0,0,0,0,122,
"50703117011",124,0,0,0,0,0,0,0,0,0,124,
"50703117012",0,0,0,151,0,0,0,0,0,0,151,
"50703117013",155,0,0,0,0,0,0,0,0,0,155,
"50703117014",0,214,0,0,0,0,0,0,0,0,214,
"50703117016",324,0,0,0,0,0,0,0,0,0,324,
"50703117017",0,0,0,0,0,0,0,0,0,0,0,
"50703117018",143,0,0,0,0,0,0,0,0,0,143,
"50703117019",194,0,0,0,0,0,0,0,0,0,194,
"50703117201",0,0,0,0,0,0,0,0,0,0,0,
"50703117202",0,0,0,29,0,0,0,0,0,0,29,
"50703117301",0,0,0,0,0,0,0,0,0,0,0,
"50703117401",145,0,0,0,0,0,0,0,0,0,145,
"50703117402",0,116,0,0,0,0,0,0,0,0,116,
"50703117404",123,0,0,0,0,0,0,0,0,0,123,
"50703117405",0,0,0,0,0,0,0,0,0,0,0,
"50703117406",0,0,184,0,0,0,0,0,0,0,184,
"50703117407",0,0,210,0,0,0,0,0,0,0,210,
"50703117408",105,0,0,0,0,0,0,0,0,0,105,
"50703117409",0,0,86,0,0,0,0,0,0,0,86,
"50703117410",184,0,0,0,0,0,0,0,0,0,184,
"50703117411",235,0,0,0,0,0,0,0,0,0,235,
"50703117412",0,0,154,0,0,0,0,0,0,0,154,
"50703117413",0,183,0,0,0,0,0,0,0,0,183,
"50703117414",0,281,0,0,0,0,0,0,0,0,281,
"50703117415",147,0,0,0,0,0,0,0,0,0,147,
"50703117416",121,0,0,0,0,0,0,0,0,0,121,
"50703117417",156,0,0,0,0,0,0,0,0,0,156,
"50703117418",243,0,0,0,0,0,0,0,0,0,243,
"50703117419",110,0,0,0,0,0,0,0,0,0,110,
"50703117420",0,0,243,0,0,0,0,0,0,0,243,
"50703117421",0,165,0,0,0,0,0,0,0,0,165,
"50703117422",359,0,0,0,0,0,0,0,0,0,359,
"50703117423",0,222,0,0,0,0,0,0,0,0,222,
"50703117424",192,0,0,0,0,0,0,0,0,0,192,
"50703117425",169,0,0,0,0,0,0,0,0,0,169,
"50703117426",197,0,0,0,0,0,0,0,0,0,197,
"50703117427",201,0,0,0,0,0,0,0,0,0,201,
"50703117428",209,0,0,0,0,0,0,0,0,0,209,
"50703117429",0,229,0,0,0,0,0,0,0,0,229,
"50703126102",0,0,0,0,0,0,156,0,0,0,156,
"50703126103",0,0,0,0,0,0,91,0,0,0,91,
"50703126104",0,0,0,0,0,114,0,0,0,0,114,
"50703126105",0,0,0,0,0,0,0,131,0,0,131,
"50703126107",0,0,120,0,0,0,0,0,0,0,120,
"50703126108",0,0,0,0,0,0,0,0,0,0,0,
"50703126109",0,0,0,0,0,0,57,0,0,0,57,
"50703126110",0,0,0,0,0,0,174,0,0,0,174,
"50703126111",0,0,0,0,0,0,0,58,0,0,58,
"50703126112",0,0,0,0,0,0,138,0,0,0,138,
"50703126113",0,0,0,0,0,0,141,0,0,0,141,
"50703126114",0,0,0,0,0,0,0,149,0,0,149,
"50703126115",0,0,0,0,163,0,0,0,0,0,163,
"50703126116",0,0,0,0,0,0,251,0,0,0,251,
"50703126117",0,0,0,0,0,198,0,0,0,0,198,
"50703126118",0,0,0,0,0,0,175,0,0,0,175,
"50703126119",0,0,0,0,0,0,0,206,0,0,206,
"50703126120",0,0,0,0,0,0,0,240,0,0,240,
"50703126121",0,0,0,0,163,0,0,0,0,0,163,
"50703126122",0,0,0,0,117,0,0,0,0,0,117,
"50704117501",0,0,0,0,0,0,0,0,0,130,130,
"50704117502",0,0,0,0,0,0,0,0,0,192,192,
"50704117503",0,0,0,0,0,0,0,0,495,0,495,
"50704117504",0,0,0,0,0,0,0,0,0,270,270,
"50704117505",0,0,0,0,0,0,0,206,0,0,206,
"50704117506",0,0,0,0,0,0,0,0,0,153,153,
"50704117507",0,0,0,0,0,0,0,0,186,0,186,
"50704117508",0,0,0,0,0,0,0,0,233,0,233,
"50704117509",0,0,0,0,0,0,0,0,237,0,237,
"50704117510",0,0,0,0,0,0,0,0,0,195,195,
"50704117511",0,0,0,0,0,0,0,0,218,0,218,
"50704117512",0,0,0,0,0,0,0,0,0,175,175,
"50704117513",0,0,0,0,0,0,0,0,151,0,151,
"50704117514",0,0,0,0,0,0,0,0,0,211,211,
"50704117515",0,0,0,0,0,0,0,0,206,0,206,
"50704117516",0,0,0,0,0,0,0,0,279,0,279,
"50704117517",0,0,0,0,0,0,0,0,247,0,247,
"50704117518",0,0,0,0,0,0,0,279,0,0,279,
"50704117519",0,0,0,0,0,0,0,0,164,0,164,
"50704117520",0,0,0,0,0,0,0,0,234,0,234,
"50704117521",0,0,0,0,0,0,0,0,0,147,147,
"50704117522",0,0,0,0,0,0,0,0,0,145,145,
"50704117523",0,0,0,0,0,0,0,0,0,227,227,
"50704117524",0,0,0,0,0,0,0,0,127,0,127,
"50704117601",0,0,0,0,0,0,0,163,0,0,163,
"50704117602",0,0,0,0,0,0,0,145,0,0,145,
"50704117603",0,0,0,0,0,0,0,185,0,0,185,
"50704117604",0,0,0,0,0,0,0,130,0,0,130,
"50704117605",0,0,0,0,0,0,0,86,0,0,86,
"50704117606",0,0,0,0,0,0,0,0,182,0,182,
"50704117607",0,0,0,0,0,0,0,0,223,0,223,
"50704117608",0,0,0,0,0,0,0,0,88,0,88,
"50704117609",0,0,0,0,0,0,0,0,179,0,179,
"50704117701",0,0,0,0,0,0,183,0,0,0,183,
"50704117702",0,0,0,0,0,0,0,0,205,0,205,
"50704117703",0,0,0,0,303,0,0,0,0,0,303,
"50704117704",0,0,0,0,0,0,0,183,0,0,183,
"50704117705",0,0,0,0,0,0,0,0,155,0,155,
"50704117706",0,0,0,0,0,0,0,185,0,0,185,
"50704117707",0,0,0,0,223,0,0,0,0,0,223,
"50704117708",0,0,0,0,0,266,0,0,0,0,266,
"50704117709",0,0,0,0,0,0,253,0,0,0,253,
"50704117710",0,0,0,0,0,0,0,191,0,0,191,
"50704117711",0,0,0,0,0,0,0,0,166,0,166,
"50704117712",0,0,0,0,0,0,0,188,0,0,188,
"50704117713",0,0,0,0,0,0,0,0,0,293,293,
"50704117714",0,0,0,0,0,152,0,0,0,0,152,
"50704117715",0,0,0,0,0,0,0,0,186,0,186,
"50704117716",0,0,0,0,0,0,0,0,0,184,184,
"50704117717",0,0,0,0,0,0,0,0,242,0,242,
"50704117718",0,0,0,0,0,0,0,0,247,0,247,
"50704117719",0,0,0,0,0,0,0,332,0,0,332,
"50704117720",0,0,0,0,0,0,243,0,0,0,243,
"50704117721",0,0,0,0,0,0,0,242,0,0,242,
"50704117722",0,0,0,0,0,0,243,0,0,0,243,
"50704117723",0,227,0,0,0,0,0,0,0,0,227,
"50704117724",0,0,0,0,0,0,0,0,240,0,240,
"50704117725",0,0,0,0,0,221,0,0,0,0,221,
"50704117726",0,0,0,0,0,0,0,204,0,0,204,
"50704117727",0,0,0,0,0,0,0,210,0,0,210,
"50704117728",0,0,0,0,0,0,324,0,0,0,324,
"50704117729",0,0,0,0,0,296,0,0,0,0,296,
"50704117730",0,0,0,0,0,0,292,0,0,0,292,
"50704117801",0,0,0,0,0,0,0,0,226,0,226,
"50704117802",0,0,0,0,0,0,0,0,190,0,190,
"50704117803",0,0,0,0,0,0,0,0,131,0,131,
"50704117804",0,0,0,0,0,0,0,187,0,0,187,
"50704117805",0,0,0,0,0,0,0,0,253,0,253,
"50704117806",0,0,0,0,0,0,0,0,225,0,225,
"50704117807",0,0,0,0,0,329,0,0,0,0,329,
"50704117808",0,0,0,0,0,0,0,0,0,146,146,
"50704117809",0,0,0,0,0,0,0,291,0,0,291,
"50704117810",0,0,0,0,0,0,0,0,153,0,153,
"50704117812",0,0,0,0,0,0,0,261,0,0,261,
"50704117813",0,0,0,0,0,0,0,0,252,0,252,
"50704117814",0,0,0,0,0,0,0,115,0,0,115,
"50704117815",0,0,0,0,0,0,0,0,258,0,258,
"50704117816",0,0,0,0,0,0,0,137,0,0,137,
"50704117817",0,0,0,0,0,0,280,0,0,0,280,
"50704117818",0,0,0,0,0,0,0,0,0,150,150,
"50704117819",0,0,0,0,0,0,0,0,0,105,105,
"50704117820",0,0,0,0,0,0,0,0,0,219,219,
"50704117821",0,0,0,0,0,0,0,0,0,152,152,
"50704117822",0,0,0,0,0,0,0,0,0,211,211,
"50704117823",0,0,0,0,0,0,0,0,0,188,188,
"50704117824",0,0,0,0,0,0,0,0,0,186,186,
"50704117825",0,0,0,0,0,0,0,0,0,191,191,
"50704117826",0,0,0,0,0,0,0,0,0,257,257,
"50704117827",0,0,0,0,0,0,0,0,366,0,366,
"50704117828",0,0,0,0,0,0,0,0,0,85,85,
"50704117829",0,0,0,0,0,0,0,0,196,0,196,
"50704117830",0,0,0,169,0,0,0,0,0,0,169,
"50704117831",0,0,0,0,249,0,0,0,0,0,249,
"50704117832",0,0,0,0,0,0,0,0,240,0,240,
"50704117833",0,0,0,0,0,0,0,0,252,0,252,
"50704117834",0,0,0,0,0,0,0,0,0,109,109,
"50704117901",0,0,0,0,0,0,0,0,85,0,85,
"50704117902",0,0,0,0,0,0,0,0,164,0,164,
"50704117903",0,0,0,0,0,0,0,195,0,0,195,
"50704117904",0,0,0,0,0,0,0,0,0,68,68,
"50704117905",0,0,0,0,0,0,0,0,206,0,206,
"50704117906",0,0,0,0,0,0,0,147,0,0,147,
"50704117907",0,0,0,0,412,0,0,0,0,0,412,
"50704117908",0,0,0,0,0,0,0,0,179,0,179,
"50704117909",0,0,0,0,0,0,0,121,0,0,121,
"50704117910",0,0,0,0,0,0,0,0,0,138,138,
"50704117911",0,0,0,0,0,0,0,0,197,0,197,
"50704117912",0,0,0,0,0,0,270,0,0,0,270,
"50704117913",0,0,0,0,0,0,0,0,219,0,219,
"50704117914",0,0,0,0,0,0,168,0,0,0,168,
"50704117915",0,0,0,0,0,0,0,0,135,0,135,
"50704117916",0,0,0,0,0,0,211,0,0,0,211,
"50704117917",0,0,0,0,0,0,0,240,0,0,240,
"50704118001",0,0,0,0,0,0,0,0,104,0,104,
"50704118002",0,0,0,0,0,0,0,0,105,0,105,
"50704118003",0,0,0,0,0,0,0,191,0,0,191,
"50704118004",0,0,0,0,0,0,0,104,0,0,104,
"50704118005",0,0,0,0,0,0,0,0,87,0,87,
"50704118006",0,0,0,0,0,0,0,0,177,0,177,
"50704118007",0,0,0,0,0,0,0,0,97,0,97,
"50704118008",0,0,0,0,0,0,0,182,0,0,182,
"50704118009",0,0,0,0,0,0,0,150,0,0,150,
"50704118010",0,0,0,0,0,0,0,0,101,0,101,
"50704118011",0,0,0,0,0,0,0,0,134,0,134,
"50704118012",0,0,0,0,0,0,0,0,170,0,170,
"50704118013",0,0,0,0,0,0,0,0,121,0,121,
"50704118014",0,0,0,0,0,0,0,115,0,0,115,
"50704118015",0,0,0,0,0,0,0,0,210,0,210,
"50704118016",0,0,0,0,0,0,158,0,0,0,158,
"50704118017",0,0,0,0,0,0,0,188,0,0,188,
"50704118018",0,0,0,0,0,0,0,80,0,0,80,
"50704118019",0,0,0,0,0,0,0,153,0,0,153,
"50704118020",0,0,0,0,0,0,0,0,215,0,215,
"50704118021",0,0,0,0,0,0,0,0,170,0,170,
"50704118022",0,0,0,0,0,0,0,129,0,0,129,
"50704118023",0,0,0,0,0,0,0,0,77,0,77,
"50704118024",0,0,0,0,0,0,0,0,88,0,88,
"50704118025",0,0,0,0,0,71,0,0,0,0,71,
"50704118026",0,0,0,0,0,0,0,0,0,0,0,
"50704118027",0,0,0,0,0,0,0,83,0,0,83,
"50704118028",0,0,0,0,0,0,0,0,104,0,104,
"50704118029",0,0,0,0,0,0,0,181,0,0,181,
"50704118030",0,0,0,0,0,0,0,94,0,0,94,
"50704118031",0,0,0,0,0,102,0,0,0,0,102,
"50704118032",0,0,0,0,0,0,0,0,105,0,105,
"50704118101",0,0,0,0,0,289,0,0,0,0,289,
"50704118102",0,0,0,0,0,0,0,214,0,0,214,
"50704118103",0,0,0,0,0,0,0,0,0,184,184,
"50704118104",0,0,0,0,0,0,0,0,0,203,203,
"50704118105",0,0,0,0,0,0,0,211,0,0,211,
"50704118106",0,0,0,0,0,0,0,0,223,0,223,
"50704118107",0,0,0,0,0,0,0,0,0,211,211,
"50704118108",0,0,0,0,0,0,0,0,0,175,175,
"50704118109",0,0,0,0,0,0,0,217,0,0,217,
"50704118110",0,0,0,0,0,0,0,216,0,0,216,
"50704118111",0,0,0,0,0,0,0,0,246,0,246,
"50704118112",0,0,0,0,0,0,0,0,228,0,228,
"50704118113",0,0,0,0,0,0,0,0,0,243,243,
"50704118114",0,0,0,0,0,0,0,0,0,148,148,
"50704118115",0,0,0,0,0,0,0,0,160,0,160,
"50704118116",0,0,0,0,0,0,0,208,0,0,208,
"50704118117",0,0,0,0,0,0,120,0,0,0,120,
"50704118118",0,0,0,0,0,0,0,277,0,0,277,
"50704118119",0,0,0,0,336,0,0,0,0,0,336,
"50704118120",0,0,0,0,0,0,0,0,269,0,269,
"50704118121",0,0,0,0,0,0,0,0,227,0,227,
"50704118122",0,0,0,0,0,0,0,232,0,0,232,
"50704118123",0,0,0,0,0,0,0,0,184,0,184,
"50704118124",0,0,0,0,0,0,0,0,280,0,280,
"50704118125",0,0,0,0,0,0,0,0,294,0,294,
"50704118126",0,0,0,0,0,0,0,0,242,0,242,
"50704118127",0,0,0,0,0,0,120,0,0,0,120,
"50704118128",0,0,0,0,0,0,0,0,189,0,189,
"50704118129",0,0,0,0,0,0,0,0,181,0,181,
"50704118130",0,0,0,0,0,0,360,0,0,0,360,
"50704118131",0,0,0,0,0,0,0,0,0,203,203,
"50704118132",0,0,0,0,0,0,0,0,164,0,164,
"50704118201",0,0,0,0,231,0,0,0,0,0,231,
"50704118202",0,0,0,0,0,0,195,0,0,0,195,
"50704118203",0,0,0,0,0,0,143,0,0,0,143,
"50704118204",0,0,0,0,0,0,0,0,157,0,157,
"50704118205",0,0,0,0,0,0,0,0,106,0,106,
"50704118206",0,0,0,0,0,190,0,0,0,0,190,
"50704118207",0,0,0,0,0,198,0,0,0,0,198,
"50704118208",0,0,0,0,0,0,155,0,0,0,155,
"50704118209",0,0,0,0,0,0,213,0,0,0,213,
"50704118210",0,0,0,0,0,0,0,204,0,0,204,
"50704118211",0,0,0,0,152,0,0,0,0,0,152,
"50704118212",0,0,0,0,0,0,134,0,0,0,134,
"50704118213",0,0,377,0,0,0,0,0,0,0,377,
"50704118214",0,0,0,0,240,0,0,0,0,0,240,
"50704118215",0,0,0,0,0,137,0,0,0,0,137,
"50704118216",0,0,0,0,0,0,0,154,0,0,154,
"50704118217",0,0,0,0,0,0,0,205,0,0,205,
"50704118218",0,0,0,0,0,0,175,0,0,0,175,
"50704118219",0,0,0,0,0,0,0,0,133,0,133,
"50704118220",0,0,0,0,0,0,0,0,140,0,140,
"50704118221",0,0,0,0,0,0,0,0,192,0,192,
"50704118222",0,0,0,0,0,0,0,0,130,0,130,
"50704118223",0,0,0,0,0,0,0,0,194,0,194,
"50704118224",0,0,0,0,0,0,0,246,0,0,246,
"50704118225",0,0,0,0,0,0,98,0,0,0,98,
"50704118226",0,0,0,0,0,0,101,0,0,0,101,
"50704118227",0,0,0,0,0,0,0,215,0,0,215,
"50704118228",0,0,0,0,0,0,0,132,0,0,132,
"50704118301",0,0,0,0,239,0,0,0,0,0,239,
"50704118302",0,0,0,0,0,0,298,0,0,0,298,
"50704118303",0,0,0,0,0,299,0,0,0,0,299,
"50704118304",0,0,0,0,0,0,0,199,0,0,199,
"50704118305",0,0,0,0,0,226,0,0,0,0,226,
"50704118306",0,0,272,0,0,0,0,0,0,0,272,
"50704118307",170,0,0,0,0,0,0,0,0,0,170,
"50704118308",0,0,315,0,0,0,0,0,0,0,315,
"50704118309",0,0,0,164,0,0,0,0,0,0,164,
"50704118310",0,0,0,0,243,0,0,0,0,0,243,
"50704118401",0,0,0,0,0,0,0,0,98,0,98,
"50704118402",0,0,0,0,0,0,0,97,0,0,97,
"50704118403",0,0,0,0,0,0,0,0,177,0,177,
"50704118404",0,0,0,0,0,0,0,0,0,149,149,
"50704118405",0,0,0,0,0,0,0,0,0,80,80,
"50704118406",0,0,0,0,0,0,0,96,0,0,96,
"50704118407",0,0,0,0,0,0,0,0,0,0,0,
"50704118408",0,0,0,0,0,0,0,0,120,0,120,
"50704118409",0,0,0,0,0,0,0,0,196,0,196,
"50704118410",0,0,0,0,0,0,0,0,154,0,154,
"50704118411",0,0,0,0,0,0,0,0,135,0,135,
"50704118412",0,0,0,0,0,0,0,0,0,73,73,
"50704118413",0,0,0,0,0,0,0,0,110,0,110,
"50704118414",0,0,0,0,0,0,0,0,133,0,133,
"50704118415",0,0,0,0,0,0,0,0,92,0,92,
"50704118416",0,0,0,0,0,0,0,0,95,0,95,
"50704118417",0,0,0,0,0,0,0,0,0,97,97,
"50704118418",0,0,0,0,0,0,0,0,208,0,208,
"50705118601",168,0,0,0,0,0,0,0,0,0,168,
"50705118602",0,230,0,0,0,0,0,0,0,0,230,
"50705118603",162,0,0,0,0,0,0,0,0,0,162,
"50705118604",241,0,0,0,0,0,0,0,0,0,241,
"50705118605",0,249,0,0,0,0,0,0,0,0,249,
"50705118606",0,167,0,0,0,0,0,0,0,0,167,
"50705118607",0,119,0,0,0,0,0,0,0,0,119,
"50705118608",123,0,0,0,0,0,0,0,0,0,123,
"50705118609",0,0,211,0,0,0,0,0,0,0,211,
"50705118610",0,192,0,0,0,0,0,0,0,0,192,
"50705118611",0,0,0,127,0,0,0,0,0,0,127,
"50705118612",0,148,0,0,0,0,0,0,0,0,148,
"50705118613",142,0,0,0,0,0,0,0,0,0,142,
"50705118614",112,0,0,0,0,0,0,0,0,0,112,
"50705118615",0,138,0,0,0,0,0,0,0,0,138,
"50705118616",243,0,0,0,0,0,0,0,0,0,243,
"50705118617",0,174,0,0,0,0,0,0,0,0,174,
"50705118618",140,0,0,0,0,0,0,0,0,0,140,
"50705118619",0,155,0,0,0,0,0,0,0,0,155,
"50705118620",226,0,0,0,0,0,0,0,0,0,226,
"50705118621",234,0,0,0,0,0,0,0,0,0,234,
"50705118701",0,104,0,0,0,0,0,0,0,0,104,
"50705118702",0,0,0,0,0,88,0,0,0,0,88,
"50705118703",0,0,133,0,0,0,0,0,0,0,133,
"50705118704",0,0,194,0,0,0,0,0,0,0,194,
"50705118705",0,190,0,0,0,0,0,0,0,0,190,
"50705118706",0,95,0,0,0,0,0,0,0,0,95,
"50705118707",0,0,206,0,0,0,0,0,0,0,206,
"50705118708",0,0,110,0,0,0,0,0,0,0,110,
"50705118709",0,0,0,164,0,0,0,0,0,0,164,
"50705118710",0,175,0,0,0,0,0,0,0,0,175,
"50705118711",0,155,0,0,0,0,0,0,0,0,155,
"50705118713",0,182,0,0,0,0,0,0,0,0,182,
"50705118714",0,0,153,0,0,0,0,0,0,0,153,
"50705118715",0,0,151,0,0,0,0,0,0,0,151,
"50705118716",0,0,0,0,0,109,0,0,0,0,109,
"50705118717",0,0,0,0,164,0,0,0,0,0,164,
"50705118718",0,226,0,0,0,0,0,0,0,0,226,
"50705118719",0,0,176,0,0,0,0,0,0,0,176,
"50705118720",0,0,0,0,144,0,0,0,0,0,144,
"50705118722",0,0,0,0,0,0,0,0,0,0,0,
"50705118723",0,0,0,0,0,51,0,0,0,0,51,
"50705118724",0,0,0,0,11,0,0,0,0,0,11,
"50705118725",0,0,0,110,0,0,0,0,0,0,110,
"50705118726",0,0,149,0,0,0,0,0,0,0,149,
"50705118727",0,0,105,0,0,0,0,0,0,0,105,
"50705118728",0,0,0,0,115,0,0,0,0,0,115,
"50705118729",0,0,121,0,0,0,0,0,0,0,121,
"50705118730",0,0,138,0,0,0,0,0,0,0,138,
"50705118731",0,0,107,0,0,0,0,0,0,0,107,
"50705118732",0,0,0,0,171,0,0,0,0,0,171,
"50705118734",0,0,0,0,179,0,0,0,0,0,179,
"50705118735",0,0,0,0,0,0,0,95,0,0,95,
"50705118736",0,0,98,0,0,0,0,0,0,0,98,
"50705118737",0,0,0,0,109,0,0,0,0,0,109,
"50705118738",0,0,0,0,0,171,0,0,0,0,171,
"50705118739",0,0,136,0,0,0,0,0,0,0,136,
"50705118740",0,0,0,0,0,145,0,0,0,0,145,
"50705118801",0,0,0,0,0,0,0,0,0,0,0,
"50705118802",124,0,0,0,0,0,0,0,0,0,124,
"50705118803",0,0,0,0,0,526,0,0,0,0,526,
"50705118805",0,0,163,0,0,0,0,0,0,0,163,
"50705118806",206,0,0,0,0,0,0,0,0,0,206,
"50705118807",0,0,0,475,0,0,0,0,0,0,475,
"50705118808",0,0,392,0,0,0,0,0,0,0,392,
"50705118809",0,0,263,0,0,0,0,0,0,0,263,
"50705118810",0,0,283,0,0,0,0,0,0,0,283,
"50705118811",478,0,0,0,0,0,0,0,0,0,478,
"50705118812",151,0,0,0,0,0,0,0,0,0,151,
"50705118813",0,191,0,0,0,0,0,0,0,0,191,
"50705118814",339,0,0,0,0,0,0,0,0,0,339,
"50705118815",0,0,0,209,0,0,0,0,0,0,209,
"50705118816",378,0,0,0,0,0,0,0,0,0,378,
"50705118817",0,0,0,0,0,0,0,0,0,0,0,
"50705118818",0,331,0,0,0,0,0,0,0,0,331,
"50705118819",0,0,0,0,0,0,0,0,0,0,0,
"50705118820",0,0,123,0,0,0,0,0,0,0,123,
"50705118821",0,0,0,255,0,0,0,0,0,0,255,
"50705118822",223,0,0,0,0,0,0,0,0,0,223,
"50705118823",121,0,0,0,0,0,0,0,0,0,121,
"50705118824",0,0,156,0,0,0,0,0,0,0,156,
"50705118825",0,0,0,320,0,0,0,0,0,0,320,
"50705118826",0,204,0,0,0,0,0,0,0,0,204,
"50705118827",184,0,0,0,0,0,0,0,0,0,184,
"50705118828",0,0,0,0,0,157,0,0,0,0,157,
"50705118830",0,317,0,0,0,0,0,0,0,0,317,
"50705118831",0,0,280,0,0,0,0,0,0,0,280,
"50705118832",0,0,0,334,0,0,0,0,0,0,334,
"50705118833",0,0,0,0,0,0,0,0,0,0,0,
"50705118834",0,161,0,0,0,0,0,0,0,0,161,
"50705118835",0,0,0,0,267,0,0,0,0,0,267,
"50705118836",0,0,0,184,0,0,0,0,0,0,184,
"50705118837",193,0,0,0,0,0,0,0,0,0,193,
"50705118838",0,317,0,0,0,0,0,0,0,0,317,
"50705118839",0,0,0,170,0,0,0,0,0,0,170,
"50705118840",0,0,0,170,0,0,0,0,0,0,170,
"50705118902",0,0,0,0,0,0,0,0,0,0,0,
"50705118903",0,0,0,0,0,0,0,0,0,0,0,
"50705119001",0,0,257,0,0,0,0,0,0,0,257,
"50705119002",0,0,0,0,238,0,0,0,0,0,238,
"50705119003",0,0,0,217,0,0,0,0,0,0,217,
"50705119004",0,0,0,184,0,0,0,0,0,0,184,
"50705119005",0,0,0,0,131,0,0,0,0,0,131,
"50705119006",0,0,0,0,0,162,0,0,0,0,162,
"50705119007",0,0,0,312,0,0,0,0,0,0,312,
